Province/State	Code	Lat	Long	Infections	Date
Tianjin	CHN	39.3054	117.323	136	03/16/2020
Shanxi	CHN	37.5777	112.2922	1	01/22/2020
Shanxi	CHN	37.5777	112.2922	1	01/23/2020
Shanxi	CHN	37.5777	112.2922	1	01/24/2020
Shanxi	CHN	37.5777	112.2922	6	01/25/2020
Shanxi	CHN	37.5777	112.2922	9	01/26/2020
Shanxi	CHN	37.5777	112.2922	13	01/27/2020
Shanxi	CHN	37.5777	112.2922	27	01/28/2020
Shanxi	CHN	37.5777	112.2922	27	01/29/2020
Shanxi	CHN	37.5777	112.2922	35	01/30/2020
Shanxi	CHN	37.5777	112.2922	39	01/31/2020
Shanxi	CHN	37.5777	112.2922	47	02/01/2020
Shanxi	CHN	37.5777	112.2922	66	02/02/2020
Shanxi	CHN	37.5777	112.2922	74	02/03/2020
Shanxi	CHN	37.5777	112.2922	81	02/04/2020
Shanxi	CHN	37.5777	112.2922	81	02/05/2020
Shanxi	CHN	37.5777	112.2922	96	02/06/2020
Shanxi	CHN	37.5777	112.2922	104	02/07/2020
Shanxi	CHN	37.5777	112.2922	115	02/08/2020
Shanxi	CHN	37.5777	112.2922	119	02/09/2020
Shanxi	CHN	37.5777	112.2922	119	02/10/2020
Shanxi	CHN	37.5777	112.2922	124	02/11/2020
Shanxi	CHN	37.5777	112.2922	126	02/12/2020
Shanxi	CHN	37.5777	112.2922	126	02/13/2020
Shanxi	CHN	37.5777	112.2922	127	02/14/2020
Shanxi	CHN	37.5777	112.2922	128	02/15/2020
Shanxi	CHN	37.5777	112.2922	129	02/16/2020
Shanxi	CHN	37.5777	112.2922	130	02/17/2020
Shanxi	CHN	37.5777	112.2922	131	02/18/2020
Shanxi	CHN	37.5777	112.2922	131	02/19/2020
Shanxi	CHN	37.5777	112.2922	132	02/20/2020
Shanxi	CHN	37.5777	112.2922	132	02/21/2020
Shanxi	CHN	37.5777	112.2922	132	02/22/2020
Shanxi	CHN	37.5777	112.2922	132	02/23/2020
Shanxi	CHN	37.5777	112.2922	133	02/24/2020
Shanxi	CHN	37.5777	112.2922	133	02/25/2020
Shanxi	CHN	37.5777	112.2922	133	02/26/2020
Shanxi	CHN	37.5777	112.2922	133	02/27/2020
Shanxi	CHN	37.5777	112.2922	133	02/28/2020
Shanxi	CHN	37.5777	112.2922	133	02/29/2020
Shanxi	CHN	37.5777	112.2922	133	03/01/2020
Shanxi	CHN	37.5777	112.2922	133	03/02/2020
Shanxi	CHN	37.5777	112.2922	133	03/03/2020
Shanxi	CHN	37.5777	112.2922	133	03/04/2020
Shanxi	CHN	37.5777	112.2922	133	03/05/2020
Shanxi	CHN	37.5777	112.2922	133	03/06/2020
Shanxi	CHN	37.5777	112.2922	133	03/07/2020
Shanxi	CHN	37.5777	112.2922	133	03/08/2020
Shanxi	CHN	37.5777	112.2922	133	03/09/2020
Shanxi	CHN	37.5777	112.2922	133	03/10/2020
Shanxi	CHN	37.5777	112.2922	133	03/11/2020
Shanxi	CHN	37.5777	112.2922	133	03/12/2020
Shanxi	CHN	37.5777	112.2922	133	03/13/2020
Shanxi	CHN	37.5777	112.2922	133	03/14/2020
Shanxi	CHN	37.5777	112.2922	133	03/15/2020
Shanxi	CHN	37.5777	112.2922	133	03/16/2020
Gansu	CHN	37.8099	101.0583	2	01/23/2020
Gansu	CHN	37.8099	101.0583	2	01/24/2020
Gansu	CHN	37.8099	101.0583	4	01/25/2020
Gansu	CHN	37.8099	101.0583	7	01/26/2020
Gansu	CHN	37.8099	101.0583	14	01/27/2020
Gansu	CHN	37.8099	101.0583	19	01/28/2020
Gansu	CHN	37.8099	101.0583	24	01/29/2020
Gansu	CHN	37.8099	101.0583	26	01/30/2020
Gansu	CHN	37.8099	101.0583	29	01/31/2020
Gansu	CHN	37.8099	101.0583	40	02/01/2020
Gansu	CHN	37.8099	101.0583	51	02/02/2020
Gansu	CHN	37.8099	101.0583	55	02/03/2020
Gansu	CHN	37.8099	101.0583	57	02/04/2020
Gansu	CHN	37.8099	101.0583	62	02/05/2020
Gansu	CHN	37.8099	101.0583	62	02/06/2020
Gansu	CHN	37.8099	101.0583	67	02/07/2020
Gansu	CHN	37.8099	101.0583	79	02/08/2020
Gansu	CHN	37.8099	101.0583	83	02/09/2020
Gansu	CHN	37.8099	101.0583	83	02/10/2020
Gansu	CHN	37.8099	101.0583	86	02/11/2020
Gansu	CHN	37.8099	101.0583	87	02/12/2020
Gansu	CHN	37.8099	101.0583	90	02/13/2020
Gansu	CHN	37.8099	101.0583	90	02/14/2020
Gansu	CHN	37.8099	101.0583	90	02/15/2020
Gansu	CHN	37.8099	101.0583	90	02/16/2020
Gansu	CHN	37.8099	101.0583	91	02/17/2020
Gansu	CHN	37.8099	101.0583	91	02/18/2020
Gansu	CHN	37.8099	101.0583	91	02/19/2020
Gansu	CHN	37.8099	101.0583	91	02/20/2020
Gansu	CHN	37.8099	101.0583	91	02/21/2020
Gansu	CHN	37.8099	101.0583	91	02/22/2020
Gansu	CHN	37.8099	101.0583	91	02/23/2020
Gansu	CHN	37.8099	101.0583	91	02/24/2020
Gansu	CHN	37.8099	101.0583	91	02/25/2020
Gansu	CHN	37.8099	101.0583	91	02/26/2020
Gansu	CHN	37.8099	101.0583	91	02/27/2020
Gansu	CHN	37.8099	101.0583	91	02/28/2020
Gansu	CHN	37.8099	101.0583	91	02/29/2020
Gansu	CHN	37.8099	101.0583	91	03/01/2020
Gansu	CHN	37.8099	101.0583	91	03/02/2020
Gansu	CHN	37.8099	101.0583	91	03/03/2020
Gansu	CHN	37.8099	101.0583	91	03/04/2020
Gansu	CHN	37.8099	101.0583	102	03/05/2020
Gansu	CHN	37.8099	101.0583	119	03/06/2020
Gansu	CHN	37.8099	101.0583	120	03/07/2020
Gansu	CHN	37.8099	101.0583	124	03/08/2020
Gansu	CHN	37.8099	101.0583	124	03/09/2020
Gansu	CHN	37.8099	101.0583	125	03/10/2020
Gansu	CHN	37.8099	101.0583	127	03/11/2020
Gansu	CHN	37.8099	101.0583	127	03/12/2020
Gansu	CHN	37.8099	101.0583	127	03/13/2020
Gansu	CHN	37.8099	101.0583	129	03/14/2020
Gansu	CHN	37.8099	101.0583	133	03/15/2020
Gansu	CHN	37.8099	101.0583	133	03/16/2020
Hong Kong	CHN	22.3	114.2	2	01/23/2020
Hong Kong	CHN	22.3	114.2	2	01/24/2020
Hong Kong	CHN	22.3	114.2	5	01/25/2020
Hong Kong	CHN	22.3	114.2	8	01/26/2020
Hong Kong	CHN	22.3	114.2	8	01/27/2020
Hong Kong	CHN	22.3	114.2	8	01/28/2020
Hong Kong	CHN	22.3	114.2	10	01/29/2020
Hong Kong	CHN	22.3	114.2	10	01/30/2020
Hong Kong	CHN	22.3	114.2	12	01/31/2020
Hong Kong	CHN	22.3	114.2	13	02/01/2020
Hong Kong	CHN	22.3	114.2	15	02/02/2020
Hong Kong	CHN	22.3	114.2	15	02/03/2020
Hong Kong	CHN	22.3	114.2	17	02/04/2020
Hong Kong	CHN	22.3	114.2	21	02/05/2020
Hong Kong	CHN	22.3	114.2	24	02/06/2020
Hong Kong	CHN	22.3	114.2	25	02/07/2020
Hong Kong	CHN	22.3	114.2	26	02/08/2020
Hong Kong	CHN	22.3	114.2	29	02/09/2020
Hong Kong	CHN	22.3	114.2	38	02/10/2020
Hong Kong	CHN	22.3	114.2	49	02/11/2020
Hong Kong	CHN	22.3	114.2	50	02/12/2020
Hong Kong	CHN	22.3	114.2	53	02/13/2020
Hong Kong	CHN	22.3	114.2	56	02/14/2020
Hong Kong	CHN	22.3	114.2	56	02/15/2020
Hong Kong	CHN	22.3	114.2	57	02/16/2020
Hong Kong	CHN	22.3	114.2	60	02/17/2020
Hong Kong	CHN	22.3	114.2	62	02/18/2020
Hong Kong	CHN	22.3	114.2	63	02/19/2020
Hong Kong	CHN	22.3	114.2	68	02/20/2020
Hong Kong	CHN	22.3	114.2	68	02/21/2020
Hong Kong	CHN	22.3	114.2	69	02/22/2020
Hong Kong	CHN	22.3	114.2	74	02/23/2020
Hong Kong	CHN	22.3	114.2	79	02/24/2020
Hong Kong	CHN	22.3	114.2	84	02/25/2020
Hong Kong	CHN	22.3	114.2	91	02/26/2020
Hong Kong	CHN	22.3	114.2	92	02/27/2020
Hong Kong	CHN	22.3	114.2	94	02/28/2020
Hong Kong	CHN	22.3	114.2	95	02/29/2020
Hong Kong	CHN	22.3	114.2	96	03/01/2020
Hong Kong	CHN	22.3	114.2	100	03/02/2020
Hong Kong	CHN	22.3	114.2	100	03/03/2020
Hong Kong	CHN	22.3	114.2	105	03/04/2020
Hong Kong	CHN	22.3	114.2	105	03/05/2020
Hong Kong	CHN	22.3	114.2	107	03/06/2020
Hong Kong	CHN	22.3	114.2	108	03/07/2020
Hong Kong	CHN	22.3	114.2	114	03/08/2020
Hong Kong	CHN	22.3	114.2	115	03/09/2020
Hong Kong	CHN	22.3	114.2	120	03/10/2020
Hong Kong	CHN	22.3	114.2	126	03/11/2020
Hong Kong	CHN	22.3	114.2	129	03/12/2020
Hong Kong	CHN	22.3	114.2	134	03/13/2020
Hong Kong	CHN	22.3	114.2	140	03/14/2020
Hong Kong	CHN	22.3	114.2	145	03/15/2020
Hong Kong	CHN	22.3	114.2	155	03/16/2020
Liaoning	CHN	41.2956	122.6085	2	01/22/2020
Liaoning	CHN	41.2956	122.6085	3	01/23/2020
Liaoning	CHN	41.2956	122.6085	4	01/24/2020
Liaoning	CHN	41.2956	122.6085	17	01/25/2020
Liaoning	CHN	41.2956	122.6085	21	01/26/2020
Liaoning	CHN	41.2956	122.6085	27	01/27/2020
Liaoning	CHN	41.2956	122.6085	34	01/28/2020
Liaoning	CHN	41.2956	122.6085	39	01/29/2020
Liaoning	CHN	41.2956	122.6085	41	01/30/2020
Liaoning	CHN	41.2956	122.6085	48	01/31/2020
Liaoning	CHN	41.2956	122.6085	64	02/01/2020
Liaoning	CHN	41.2956	122.6085	70	02/02/2020
Liaoning	CHN	41.2956	122.6085	74	02/03/2020
Liaoning	CHN	41.2956	122.6085	81	02/04/2020
Liaoning	CHN	41.2956	122.6085	89	02/05/2020
Liaoning	CHN	41.2956	122.6085	94	02/06/2020
Liaoning	CHN	41.2956	122.6085	99	02/07/2020
Liaoning	CHN	41.2956	122.6085	105	02/08/2020
Liaoning	CHN	41.2956	122.6085	107	02/09/2020
Liaoning	CHN	41.2956	122.6085	108	02/10/2020
Liaoning	CHN	41.2956	122.6085	111	02/11/2020
Liaoning	CHN	41.2956	122.6085	116	02/12/2020
Liaoning	CHN	41.2956	122.6085	117	02/13/2020
Liaoning	CHN	41.2956	122.6085	119	02/14/2020
Liaoning	CHN	41.2956	122.6085	119	02/15/2020
Liaoning	CHN	41.2956	122.6085	121	02/16/2020
Liaoning	CHN	41.2956	122.6085	121	02/17/2020
Liaoning	CHN	41.2956	122.6085	121	02/18/2020
Liaoning	CHN	41.2956	122.6085	121	02/19/2020
Liaoning	CHN	41.2956	122.6085	121	02/20/2020
Liaoning	CHN	41.2956	122.6085	121	02/21/2020
Liaoning	CHN	41.2956	122.6085	121	02/22/2020
Liaoning	CHN	41.2956	122.6085	121	02/23/2020
Liaoning	CHN	41.2956	122.6085	121	02/24/2020
Liaoning	CHN	41.2956	122.6085	121	02/25/2020
Liaoning	CHN	41.2956	122.6085	121	02/26/2020
Liaoning	CHN	41.2956	122.6085	121	02/27/2020
Liaoning	CHN	41.2956	122.6085	121	02/28/2020
Liaoning	CHN	41.2956	122.6085	121	02/29/2020
Liaoning	CHN	41.2956	122.6085	122	03/01/2020
Liaoning	CHN	41.2956	122.6085	122	03/02/2020
Liaoning	CHN	41.2956	122.6085	125	03/03/2020
Liaoning	CHN	41.2956	122.6085	125	03/04/2020
Liaoning	CHN	41.2956	122.6085	125	03/05/2020
Liaoning	CHN	41.2956	122.6085	125	03/06/2020
Liaoning	CHN	41.2956	122.6085	125	03/07/2020
Liaoning	CHN	41.2956	122.6085	125	03/08/2020
Liaoning	CHN	41.2956	122.6085	125	03/09/2020
Liaoning	CHN	41.2956	122.6085	125	03/10/2020
Liaoning	CHN	41.2956	122.6085	125	03/11/2020
Liaoning	CHN	41.2956	122.6085	125	03/12/2020
Liaoning	CHN	41.2956	122.6085	125	03/13/2020
Liaoning	CHN	41.2956	122.6085	125	03/14/2020
Liaoning	CHN	41.2956	122.6085	125	03/15/2020
Liaoning	CHN	41.2956	122.6085	125	03/16/2020
Jilin	CHN	43.6661	126.1923	1	01/23/2020
Jilin	CHN	43.6661	126.1923	3	01/24/2020
Jilin	CHN	43.6661	126.1923	4	01/25/2020
Jilin	CHN	43.6661	126.1923	4	01/26/2020
Jilin	CHN	43.6661	126.1923	6	01/27/2020
Jilin	CHN	43.6661	126.1923	8	01/28/2020
Jilin	CHN	43.6661	126.1923	9	01/29/2020
Jilin	CHN	43.6661	126.1923	14	01/30/2020
Jilin	CHN	43.6661	126.1923	14	01/31/2020
Jilin	CHN	43.6661	126.1923	17	02/01/2020
Jilin	CHN	43.6661	126.1923	23	02/02/2020
Jilin	CHN	43.6661	126.1923	31	02/03/2020
Jilin	CHN	43.6661	126.1923	42	02/04/2020
Jilin	CHN	43.6661	126.1923	54	02/05/2020
Jilin	CHN	43.6661	126.1923	59	02/06/2020
Jilin	CHN	43.6661	126.1923	65	02/07/2020
Jilin	CHN	43.6661	126.1923	69	02/08/2020
Jilin	CHN	43.6661	126.1923	78	02/09/2020
Jilin	CHN	43.6661	126.1923	80	02/10/2020
Jilin	CHN	43.6661	126.1923	81	02/11/2020
Jilin	CHN	43.6661	126.1923	83	02/12/2020
Jilin	CHN	43.6661	126.1923	84	02/13/2020
Jilin	CHN	43.6661	126.1923	86	02/14/2020
Jilin	CHN	43.6661	126.1923	88	02/15/2020
Jilin	CHN	43.6661	126.1923	89	02/16/2020
Jilin	CHN	43.6661	126.1923	89	02/17/2020
Jilin	CHN	43.6661	126.1923	89	02/18/2020
Jilin	CHN	43.6661	126.1923	90	02/19/2020
Jilin	CHN	43.6661	126.1923	91	02/20/2020
Jilin	CHN	43.6661	126.1923	91	02/21/2020
Jilin	CHN	43.6661	126.1923	91	02/22/2020
Jilin	CHN	43.6661	126.1923	91	02/23/2020
Jilin	CHN	43.6661	126.1923	93	02/24/2020
Jilin	CHN	43.6661	126.1923	93	02/25/2020
Jilin	CHN	43.6661	126.1923	93	02/26/2020
Jilin	CHN	43.6661	126.1923	93	02/27/2020
Jilin	CHN	43.6661	126.1923	93	02/28/2020
Jilin	CHN	43.6661	126.1923	93	02/29/2020
Jilin	CHN	43.6661	126.1923	93	03/01/2020
Jilin	CHN	43.6661	126.1923	93	03/02/2020
Jilin	CHN	43.6661	126.1923	93	03/03/2020
Jilin	CHN	43.6661	126.1923	93	03/04/2020
Jilin	CHN	43.6661	126.1923	93	03/05/2020
Jilin	CHN	43.6661	126.1923	93	03/06/2020
Jilin	CHN	43.6661	126.1923	93	03/07/2020
Jilin	CHN	43.6661	126.1923	93	03/08/2020
Jilin	CHN	43.6661	126.1923	93	03/09/2020
Jilin	CHN	43.6661	126.1923	93	03/10/2020
Jilin	CHN	43.6661	126.1923	93	03/11/2020
Jilin	CHN	43.6661	126.1923	93	03/12/2020
Jilin	CHN	43.6661	126.1923	93	03/13/2020
Jilin	CHN	43.6661	126.1923	93	03/14/2020
Jilin	CHN	43.6661	126.1923	93	03/15/2020
Jilin	CHN	43.6661	126.1923	93	03/16/2020
Xinjiang	CHN	41.1129	85.2401	2	01/23/2020
Xinjiang	CHN	41.1129	85.2401	2	01/24/2020
Xinjiang	CHN	41.1129	85.2401	3	01/25/2020
Xinjiang	CHN	41.1129	85.2401	4	01/26/2020
Xinjiang	CHN	41.1129	85.2401	5	01/27/2020
Xinjiang	CHN	41.1129	85.2401	10	01/28/2020
Xinjiang	CHN	41.1129	85.2401	13	01/29/2020
Xinjiang	CHN	41.1129	85.2401	14	01/30/2020
Xinjiang	CHN	41.1129	85.2401	17	01/31/2020
Xinjiang	CHN	41.1129	85.2401	18	02/01/2020
Xinjiang	CHN	41.1129	85.2401	21	02/02/2020
Xinjiang	CHN	41.1129	85.2401	24	02/03/2020
Xinjiang	CHN	41.1129	85.2401	29	02/04/2020
Xinjiang	CHN	41.1129	85.2401	32	02/05/2020
Xinjiang	CHN	41.1129	85.2401	36	02/06/2020
Xinjiang	CHN	41.1129	85.2401	39	02/07/2020
Xinjiang	CHN	41.1129	85.2401	42	02/08/2020
Xinjiang	CHN	41.1129	85.2401	45	02/09/2020
Xinjiang	CHN	41.1129	85.2401	49	02/10/2020
Xinjiang	CHN	41.1129	85.2401	55	02/11/2020
Xinjiang	CHN	41.1129	85.2401	59	02/12/2020
Xinjiang	CHN	41.1129	85.2401	63	02/13/2020
Xinjiang	CHN	41.1129	85.2401	65	02/14/2020
Xinjiang	CHN	41.1129	85.2401	70	02/15/2020
Xinjiang	CHN	41.1129	85.2401	71	02/16/2020
Xinjiang	CHN	41.1129	85.2401	75	02/17/2020
Xinjiang	CHN	41.1129	85.2401	76	02/18/2020
Xinjiang	CHN	41.1129	85.2401	76	02/19/2020
Xinjiang	CHN	41.1129	85.2401	76	02/20/2020
Xinjiang	CHN	41.1129	85.2401	76	02/21/2020
Xinjiang	CHN	41.1129	85.2401	76	02/22/2020
Xinjiang	CHN	41.1129	85.2401	76	02/23/2020
Xinjiang	CHN	41.1129	85.2401	76	02/24/2020
Xinjiang	CHN	41.1129	85.2401	76	02/25/2020
Xinjiang	CHN	41.1129	85.2401	76	02/26/2020
Xinjiang	CHN	41.1129	85.2401	76	02/27/2020
Xinjiang	CHN	41.1129	85.2401	76	02/28/2020
Xinjiang	CHN	41.1129	85.2401	76	02/29/2020
Xinjiang	CHN	41.1129	85.2401	76	03/01/2020
Xinjiang	CHN	41.1129	85.2401	76	03/02/2020
Xinjiang	CHN	41.1129	85.2401	76	03/03/2020
Xinjiang	CHN	41.1129	85.2401	76	03/04/2020
Xinjiang	CHN	41.1129	85.2401	76	03/05/2020
Xinjiang	CHN	41.1129	85.2401	76	03/06/2020
Xinjiang	CHN	41.1129	85.2401	76	03/07/2020
Xinjiang	CHN	41.1129	85.2401	76	03/08/2020
Xinjiang	CHN	41.1129	85.2401	76	03/09/2020
Xinjiang	CHN	41.1129	85.2401	76	03/10/2020
Xinjiang	CHN	41.1129	85.2401	76	03/11/2020
Xinjiang	CHN	41.1129	85.2401	76	03/12/2020
Xinjiang	CHN	41.1129	85.2401	76	03/13/2020
Xinjiang	CHN	41.1129	85.2401	76	03/14/2020
Xinjiang	CHN	41.1129	85.2401	76	03/15/2020
Xinjiang	CHN	41.1129	85.2401	76	03/16/2020
Inner Mongolia	CHN	44.0935	113.9448	1	01/24/2020
Inner Mongolia	CHN	44.0935	113.9448	7	01/25/2020
Inner Mongolia	CHN	44.0935	113.9448	7	01/26/2020
Inner Mongolia	CHN	44.0935	113.9448	11	01/27/2020
Inner Mongolia	CHN	44.0935	113.9448	15	01/28/2020
Inner Mongolia	CHN	44.0935	113.9448	16	01/29/2020
Inner Mongolia	CHN	44.0935	113.9448	19	01/30/2020
Inner Mongolia	CHN	44.0935	113.9448	20	01/31/2020
Inner Mongolia	CHN	44.0935	113.9448	23	02/01/2020
Inner Mongolia	CHN	44.0935	113.9448	27	02/02/2020
Inner Mongolia	CHN	44.0935	113.9448	34	02/03/2020
Inner Mongolia	CHN	44.0935	113.9448	35	02/04/2020
Inner Mongolia	CHN	44.0935	113.9448	42	02/05/2020
Inner Mongolia	CHN	44.0935	113.9448	46	02/06/2020
Inner Mongolia	CHN	44.0935	113.9448	50	02/07/2020
Inner Mongolia	CHN	44.0935	113.9448	52	02/08/2020
Inner Mongolia	CHN	44.0935	113.9448	54	02/09/2020
Inner Mongolia	CHN	44.0935	113.9448	58	02/10/2020
Inner Mongolia	CHN	44.0935	113.9448	58	02/11/2020
Inner Mongolia	CHN	44.0935	113.9448	60	02/12/2020
Inner Mongolia	CHN	44.0935	113.9448	61	02/13/2020
Inner Mongolia	CHN	44.0935	113.9448	65	02/14/2020
Inner Mongolia	CHN	44.0935	113.9448	68	02/15/2020
Inner Mongolia	CHN	44.0935	113.9448	70	02/16/2020
Inner Mongolia	CHN	44.0935	113.9448	72	02/17/2020
Inner Mongolia	CHN	44.0935	113.9448	73	02/18/2020
Inner Mongolia	CHN	44.0935	113.9448	75	02/19/2020
Inner Mongolia	CHN	44.0935	113.9448	75	02/20/2020
Inner Mongolia	CHN	44.0935	113.9448	75	02/21/2020
Inner Mongolia	CHN	44.0935	113.9448	75	02/22/2020
Inner Mongolia	CHN	44.0935	113.9448	75	02/23/2020
Inner Mongolia	CHN	44.0935	113.9448	75	02/24/2020
Inner Mongolia	CHN	44.0935	113.9448	75	02/25/2020
Inner Mongolia	CHN	44.0935	113.9448	75	02/26/2020
Inner Mongolia	CHN	44.0935	113.9448	75	02/27/2020
Inner Mongolia	CHN	44.0935	113.9448	75	02/28/2020
Inner Mongolia	CHN	44.0935	113.9448	75	02/29/2020
Inner Mongolia	CHN	44.0935	113.9448	75	03/01/2020
Inner Mongolia	CHN	44.0935	113.9448	75	03/02/2020
Inner Mongolia	CHN	44.0935	113.9448	75	03/03/2020
Inner Mongolia	CHN	44.0935	113.9448	75	03/04/2020
Inner Mongolia	CHN	44.0935	113.9448	75	03/05/2020
Inner Mongolia	CHN	44.0935	113.9448	75	03/06/2020
Inner Mongolia	CHN	44.0935	113.9448	75	03/07/2020
Inner Mongolia	CHN	44.0935	113.9448	75	03/08/2020
Inner Mongolia	CHN	44.0935	113.9448	75	03/09/2020
Inner Mongolia	CHN	44.0935	113.9448	75	03/10/2020
Inner Mongolia	CHN	44.0935	113.9448	75	03/11/2020
Inner Mongolia	CHN	44.0935	113.9448	75	03/12/2020
Inner Mongolia	CHN	44.0935	113.9448	75	03/13/2020
Inner Mongolia	CHN	44.0935	113.9448	75	03/14/2020
Inner Mongolia	CHN	44.0935	113.9448	75	03/15/2020
Inner Mongolia	CHN	44.0935	113.9448	75	03/16/2020
Ningxia	CHN	37.2692	106.1655	1	01/22/2020
Ningxia	CHN	37.2692	106.1655	1	01/23/2020
Ningxia	CHN	37.2692	106.1655	2	01/24/2020
Ningxia	CHN	37.2692	106.1655	3	01/25/2020
Ningxia	CHN	37.2692	106.1655	4	01/26/2020
Ningxia	CHN	37.2692	106.1655	7	01/27/2020
Ningxia	CHN	37.2692	106.1655	11	01/28/2020
Ningxia	CHN	37.2692	106.1655	12	01/29/2020
Ningxia	CHN	37.2692	106.1655	17	01/30/2020
Ningxia	CHN	37.2692	106.1655	21	01/31/2020
Ningxia	CHN	37.2692	106.1655	26	02/01/2020
Ningxia	CHN	37.2692	106.1655	28	02/02/2020
Ningxia	CHN	37.2692	106.1655	31	02/03/2020
Ningxia	CHN	37.2692	106.1655	34	02/04/2020
Ningxia	CHN	37.2692	106.1655	34	02/05/2020
Ningxia	CHN	37.2692	106.1655	40	02/06/2020
Ningxia	CHN	37.2692	106.1655	43	02/07/2020
Ningxia	CHN	37.2692	106.1655	45	02/08/2020
Ningxia	CHN	37.2692	106.1655	45	02/09/2020
Ningxia	CHN	37.2692	106.1655	49	02/10/2020
Ningxia	CHN	37.2692	106.1655	53	02/11/2020
Ningxia	CHN	37.2692	106.1655	58	02/12/2020
Ningxia	CHN	37.2692	106.1655	64	02/13/2020
Ningxia	CHN	37.2692	106.1655	67	02/14/2020
Ningxia	CHN	37.2692	106.1655	70	02/15/2020
Ningxia	CHN	37.2692	106.1655	70	02/16/2020
Ningxia	CHN	37.2692	106.1655	70	02/17/2020
Ningxia	CHN	37.2692	106.1655	70	02/18/2020
Ningxia	CHN	37.2692	106.1655	71	02/19/2020
Ningxia	CHN	37.2692	106.1655	71	02/20/2020
Ningxia	CHN	37.2692	106.1655	71	02/21/2020
Ningxia	CHN	37.2692	106.1655	71	02/22/2020
Ningxia	CHN	37.2692	106.1655	71	02/23/2020
Ningxia	CHN	37.2692	106.1655	71	02/24/2020
Ningxia	CHN	37.2692	106.1655	71	02/25/2020
Ningxia	CHN	37.2692	106.1655	71	02/26/2020
Ningxia	CHN	37.2692	106.1655	72	02/27/2020
Ningxia	CHN	37.2692	106.1655	72	02/28/2020
Ningxia	CHN	37.2692	106.1655	73	02/29/2020
Ningxia	CHN	37.2692	106.1655	73	03/01/2020
Ningxia	CHN	37.2692	106.1655	74	03/02/2020
Ningxia	CHN	37.2692	106.1655	74	03/03/2020
Ningxia	CHN	37.2692	106.1655	75	03/04/2020
Ningxia	CHN	37.2692	106.1655	75	03/05/2020
Ningxia	CHN	37.2692	106.1655	75	03/06/2020
Ningxia	CHN	37.2692	106.1655	75	03/07/2020
Ningxia	CHN	37.2692	106.1655	75	03/08/2020
Ningxia	CHN	37.2692	106.1655	75	03/09/2020
Ningxia	CHN	37.2692	106.1655	75	03/10/2020
Ningxia	CHN	37.2692	106.1655	75	03/11/2020
Ningxia	CHN	37.2692	106.1655	75	03/12/2020
Ningxia	CHN	37.2692	106.1655	75	03/13/2020
Ningxia	CHN	37.2692	106.1655	75	03/14/2020
Ningxia	CHN	37.2692	106.1655	75	03/15/2020
Ningxia	CHN	37.2692	106.1655	75	03/16/2020
Qinghai	CHN	35.7452	95.9956	1	01/25/2020
Qinghai	CHN	35.7452	95.9956	1	01/26/2020
Qinghai	CHN	35.7452	95.9956	6	01/27/2020
Qinghai	CHN	35.7452	95.9956	6	01/28/2020
Qinghai	CHN	35.7452	95.9956	6	01/29/2020
Qinghai	CHN	35.7452	95.9956	8	01/30/2020
Qinghai	CHN	35.7452	95.9956	8	01/31/2020
Qinghai	CHN	35.7452	95.9956	9	02/01/2020
Qinghai	CHN	35.7452	95.9956	11	02/02/2020
Qinghai	CHN	35.7452	95.9956	13	02/03/2020
Qinghai	CHN	35.7452	95.9956	15	02/04/2020
Qinghai	CHN	35.7452	95.9956	17	02/05/2020
Qinghai	CHN	35.7452	95.9956	18	02/06/2020
Qinghai	CHN	35.7452	95.9956	18	02/07/2020
Qinghai	CHN	35.7452	95.9956	18	02/08/2020
Qinghai	CHN	35.7452	95.9956	18	02/09/2020
Qinghai	CHN	35.7452	95.9956	18	02/10/2020
Qinghai	CHN	35.7452	95.9956	18	02/11/2020
Qinghai	CHN	35.7452	95.9956	18	02/12/2020
Qinghai	CHN	35.7452	95.9956	18	02/13/2020
Qinghai	CHN	35.7452	95.9956	18	02/14/2020
Qinghai	CHN	35.7452	95.9956	18	02/15/2020
Qinghai	CHN	35.7452	95.9956	18	02/16/2020
Qinghai	CHN	35.7452	95.9956	18	02/17/2020
Qinghai	CHN	35.7452	95.9956	18	02/18/2020
Qinghai	CHN	35.7452	95.9956	18	02/19/2020
Qinghai	CHN	35.7452	95.9956	18	02/20/2020
Qinghai	CHN	35.7452	95.9956	18	02/21/2020
Qinghai	CHN	35.7452	95.9956	18	02/22/2020
Qinghai	CHN	35.7452	95.9956	18	02/23/2020
Qinghai	CHN	35.7452	95.9956	18	02/24/2020
Qinghai	CHN	35.7452	95.9956	18	02/25/2020
Qinghai	CHN	35.7452	95.9956	18	02/26/2020
Qinghai	CHN	35.7452	95.9956	18	02/27/2020
Qinghai	CHN	35.7452	95.9956	18	02/28/2020
Qinghai	CHN	35.7452	95.9956	18	02/29/2020
Qinghai	CHN	35.7452	95.9956	18	03/01/2020
Qinghai	CHN	35.7452	95.9956	18	03/02/2020
Qinghai	CHN	35.7452	95.9956	18	03/03/2020
Qinghai	CHN	35.7452	95.9956	18	03/04/2020
Qinghai	CHN	35.7452	95.9956	18	03/05/2020
Qinghai	CHN	35.7452	95.9956	18	03/06/2020
Qinghai	CHN	35.7452	95.9956	18	03/07/2020
Qinghai	CHN	35.7452	95.9956	18	03/08/2020
Qinghai	CHN	35.7452	95.9956	18	03/09/2020
